Speed (without acceleration),Angle speed,First ticks per step,Ticks per Step,Steps per Second,Max angle before gravity,Max angle before reset
5881,3424,,7.00,4.29,49260,99348
5882,3425,,7.00,4.29,49270,99369
5883,3426,,7.00,4.29,49284,99396
5884,3427,,7.00,4.29,49298,99423
5885,3428,,7.00,4.29,49312,99450
5886,3429,,7.00,4.29,49322,99471
5887,3430,,7.00,4.29,49336,99498
5888,3431,,7.00,4.29,49350,99525
5889,3432,,7.00,4.29,49364,99552
5890,3433,,7.00,4.29,49378,99579
5891,3434,,7.00,4.29,49388,99600
5892,3435,,7.00,4.29,49402,99627
5893,3436,,7.00,4.29,49416,99654
5894,3437,,7.00,4.29,49430,99681
5895,3438,,7.00,4.29,49440,99702
5896,3439,,7.00,4.29,49454,99729
5897,3440,,7.00,4.29,49468,99756
5898,3441,,7.00,4.29,49482,99783
5899,3442,,7.00,4.29,49496,99810
5900,3443,,7.00,4.29,49506,99831
5901,3444,,7.00,4.29,49520,99858
5902,3445,,7.00,4.29,49534,99885
5903,3446,,7.00,4.29,49548,99912
5904,3447,,7.00,4.29,49558,99933
5905,3448,,7.00,4.29,49572,99960
5906,3449,,7.00,4.29,49586,99987
5907,3450,,7.00,4.29,49600,100014
5908,3451,,7.00,4.29,49614,100041
5909,3452,,7.00,4.29,49624,100062
5910,3453,,7.00,4.29,49638,100089
5911,3454,,7.00,4.29,49652,100116
5912,3455,,7.00,4.29,49666,100143
5913,3456,,7.00,4.29,49676,100164
5914,3457,,7.00,4.29,49690,100191
5915,3458,,7.00,4.29,49704,100218
5916,3459,,7.00,4.29,49718,100245
5917,3460,,7.00,4.29,49732,100272
5918,3461,,7.00,4.29,49742,100293
5919,3462,,7.00,4.29,49756,100320
5920,3463,,7.00,4.29,49770,100347
5921,3464,,7.00,4.29,49784,100374
5922,3465,,7.00,4.29,49794,100395
5923,3466,,7.00,4.29,49808,100422
5924,3467,,7.00,4.29,49822,100449
5925,3468,,7.00,4.29,49836,100476
5926,3469,,7.00,4.29,49850,100503
5927,3470,,7.00,4.29,49860,100524
5928,3471,,7.00,4.29,49874,100551
5929,3472,,7.00,4.29,49888,100578
5930,3473,,7.00,4.29,49902,100605
5931,3474,,7.00,4.29,49912,100626
5932,3475,,7.00,4.29,49926,100653
5933,3476,,7.00,4.29,49940,100680
5934,3477,,7.00,4.29,49954,100707
5935,3478,,7.00,4.29,49968,100734
5936,3479,,7.00,4.29,49978,100755
5937,3480,,7.00,4.29,49992,100782
5938,3481,,7.00,4.29,50006,100809
5939,3482,,7.00,4.29,50020,100836
5940,3483,,7.00,4.29,50030,100857
5941,3484,,7.00,4.29,50044,100884
5942,3485,,7.00,4.29,50058,100911
5943,3486,,7.00,4.29,50072,100938
5944,3487,,7.00,4.29,50086,100965
5945,3488,,7.00,4.29,50096,100986
5946,3489,,7.00,4.29,50110,101013
5947,3490,,7.00,4.29,50124,101040
5948,3491,,7.00,4.29,50138,101067
5949,3492,,7.00,4.29,50148,101088
5950,3493,,7.00,4.29,50162,101115
5951,3494,,7.00,4.29,50176,101142
5952,3495,,7.00,4.29,50190,101169
5953,3496,,7.00,4.29,50204,101196
5954,3497,,7.00,4.29,50214,101217
5955,3498,,7.00,4.29,50228,101244
5956,3499,,7.00,4.29,50242,101271
5957,3500,,7.00,4.29,50256,101298
5958,3501,,7.00,4.29,50266,101319
5959,3502,,7.00,4.29,50280,101346
5960,3503,,7.00,4.29,50294,101373
5961,3504,,7.00,4.29,50308,101400
5962,3505,,7.00,4.29,50322,101427
5963,3506,,7.00,4.29,50332,101448
5964,3507,,7.00,4.29,50346,101475
5965,3508,,7.00,4.29,50360,101502
5966,3509,,7.00,4.29,50374,101529
5967,3510,,7.00,4.29,50384,101550
5968,3511,,7.00,4.29,50398,101577
5969,3512,,7.00,4.29,50412,101604
5970,3513,,7.00,4.29,50426,101631
5971,3514,,7.00,4.29,50440,101658
5972,3515,,7.00,4.29,50450,101679
5973,3516,,7.00,4.29,50464,101706
5974,3517,,7.00,4.29,50478,101733
5975,3518,,7.00,4.29,50492,101760
5976,3519,,7.00,4.29,50502,101781
5977,3520,,7.00,4.29,50516,101808
5978,3521,,7.00,4.29,50530,101835
5979,3522,,7.00,4.29,50544,101862
5980,3523,,7.00,4.29,50558,101889
5981,3524,,7.00,4.29,50568,101910
5982,3525,,7.00,4.29,50582,101937
5983,3526,,7.00,4.29,50596,101964
5984,3527,,7.00,4.29,50610,101991
5985,3528,,7.00,4.29,50620,102012
5986,3529,,7.00,4.29,50634,102039
5987,3530,,7.00,4.29,50648,102066
5988,3531,,7.00,4.29,50662,102093
5989,3532,,7.00,4.29,50676,102120
5990,3533,,7.00,4.29,50686,102141
5991,3534,,7.00,4.29,50700,102168
5992,3535,,7.00,4.29,50714,102195
5993,3536,,7.00,4.29,50728,102222
5994,3537,,7.00,4.29,50738,102243
5995,3538,,7.00,4.29,50752,102270
5996,3539,,7.00,4.29,50766,102297
5997,3540,,7.00,4.29,50780,102324
5998,3541,,7.00,4.29,50794,102351
5999,3542,,7.00,4.29,50804,102372
6000,3543,,7.00,4.29,50818,102399
6001,3544,,7.00,4.29,50832,102426
6002,3545,,7.00,4.29,50846,102453
6003,3546,,7.00,4.29,50856,102474
6004,3547,,7.00,4.29,50870,102501
6005,3548,,7.00,4.29,50884,102528
6006,3549,,7.00,4.29,50898,102555
6007,3550,,7.00,4.29,50912,102582
6008,3551,,7.00,4.29,50922,102603
6009,3552,,7.00,4.29,50936,102630
6010,3553,,7.00,4.29,50950,102657
6011,3554,,7.00,4.29,50964,102684
6012,3555,,7.00,4.29,50978,102711
6013,3556,,7.00,4.29,50988,102732
6014,3557,,7.00,4.29,51002,102759
6015,3558,,7.00,4.29,51016,102786
6016,3559,,7.00,4.29,51030,102813
6017,3560,,7.00,4.29,51040,102834
6018,3561,,7.00,4.29,51054,102861
6019,3562,,7.00,4.29,51068,102888
6020,3563,,7.00,4.29,51082,102915
6021,3564,,7.00,4.29,51096,102942
6022,3565,,7.00,4.29,51106,102963
6023,3566,,7.00,4.29,51120,102990
6024,3567,,7.00,4.29,51134,103017
6025,3568,,7.00,4.29,51148,103044
6026,3569,,7.00,4.29,51158,103065
6027,3570,,7.00,4.29,51172,103092
6028,3571,,7.00,4.29,51186,103119
6029,3572,,7.00,4.29,51200,103146
6030,3573,,7.00,4.29,51214,103173
6031,3574,,7.00,4.29,51224,103194
6032,3575,,7.00,4.29,51238,103221
6033,3576,,7.00,4.29,51252,103248
6034,3577,,7.00,4.29,51266,103275
6035,3578,,7.00,4.29,51276,103296
6036,3579,,7.00,4.29,51290,103323
6037,3580,,7.00,4.29,51304,103350
6038,3581,,7.00,4.29,51318,103377
6039,3582,,7.00,4.29,51332,103404
6040,3583,,7.00,4.29,51342,103425
6041,3584,,7.00,4.29,51356,103452
6042,3585,,7.00,4.29,51370,103479
6043,3586,,7.00,4.29,51384,103506
6044,3587,,7.00,4.29,51394,103527
6045,3588,,7.00,4.29,51408,103554
6046,3589,,7.00,4.29,51422,103581
6047,3590,,7.00,4.29,51436,103608
6048,3591,,7.00,4.29,51450,103635
6049,3592,,7.00,4.29,51460,103656
6050,3593,,7.00,4.29,51474,103683
6051,3594,,7.00,4.29,51488,103710
6052,3595,,7.00,4.29,51502,103737
6053,3596,,7.00,4.29,51512,103758
6054,3597,,7.00,4.29,51526,103785
6055,3598,,7.00,4.29,51540,103812
6056,3599,,7.00,4.29,51554,103839
6057,3600,,7.00,4.29,51568,103866
6058,3601,,7.00,4.29,51578,103887
6059,3602,,7.00,4.29,51592,103914
6060,3603,,7.00,4.29,51606,103941
6061,3604,,7.00,4.29,51620,103968
6062,3605,,7.00,4.29,51630,103989
6063,3606,,7.00,4.29,51644,104016
6064,3607,,7.00,4.29,51658,104043
6065,3608,,7.00,4.29,51672,104070
6066,3609,,7.00,4.29,51686,104097
6067,3610,,7.00,4.29,51696,104118
6068,3611,,7.00,4.29,51710,104145
6069,3612,,7.00,4.29,51724,104172
6070,3613,,7.00,4.29,51738,104199
6071,3614,,7.00,4.29,51748,104220
6072,3615,,7.00,4.29,51762,104247
6073,3616,,7.00,4.29,51776,104274
6074,3617,,7.00,4.29,51790,104301
6075,3618,,7.00,4.29,51804,104328
6076,3619,,7.00,4.29,51814,104349
6077,3620,,7.00,4.29,51828,104376
6078,3621,,7.00,4.29,51842,104403
6079,3622,,7.00,4.29,51856,104430
6080,3623,,7.00,4.29,51866,104451
6081,3624,,7.00,4.29,51880,104478
6082,3625,,7.00,4.29,51894,104505
6083,3626,,7.00,4.29,51908,104532
6084,3627,,7.00,4.29,51922,104559
6085,3628,,7.00,4.29,51932,104580
6086,3629,,7.00,4.29,51946,104607
6087,3630,,7.00,4.29,51960,104634
6088,3631,,7.00,4.29,51974,104661
6089,3632,,7.00,4.29,51984,104682
6090,3633,,7.00,4.29,51998,104709
6091,3634,,7.00,4.29,52012,104736
6092,3635,,7.00,4.29,52026,104763
6093,3636,,7.00,4.29,52040,104790
6094,3637,,7.00,4.29,52050,104811
6095,3638,,7.00,4.29,52064,104838
6096,3639,,7.00,4.29,52078,104865
6097,3640,,7.00,4.29,52092,104892
6098,3641,,7.00,4.29,52102,104913
6099,3642,,7.00,4.29,52116,104940
6100,3643,,7.00,4.29,52130,104967
6101,3644,,7.00,4.29,52144,104994
6102,3645,,7.00,4.29,52158,105021
6103,3646,,7.00,4.29,52168,105042
6104,3647,,7.00,4.29,52182,105069
6105,3648,,7.00,4.29,52196,105096
6106,3649,,7.00,4.29,52210,105123
6107,3650,,7.00,4.29,52220,105144
6108,3651,,7.00,4.29,52234,105171
6109,3652,,7.00,4.29,52248,105198
6110,3653,,7.00,4.29,52262,105225
6111,3654,,7.00,4.29,52276,105252
6112,3655,,7.00,4.29,52286,105273
6113,3656,,7.00,4.29,52300,105300
6114,3657,,7.00,4.29,52314,105327
6115,3658,,7.00,4.29,52328,105354
6116,3659,,7.00,4.29,52338,105375
6117,3660,,7.00,4.29,52352,105402
6118,3661,,7.00,4.29,52366,105429
6119,3662,,7.00,4.29,52380,105456
6120,3663,,7.00,4.29,52394,105483
6121,3664,,7.00,4.29,52404,105504
6122,3665,,7.00,4.29,52418,105531
6123,3666,,7.00,4.29,52432,105558
6124,3667,,7.00,4.29,52446,105585
6125,3668,,7.00,4.29,52456,105606
6126,3669,,7.00,4.29,52470,105633
6127,3670,,7.00,4.29,52484,105660
6128,3671,,7.00,4.29,52498,105687
6129,3672,,7.00,4.29,52512,105714
6130,3673,,7.00,4.29,52522,105735
6131,3674,,7.00,4.29,52536,105762
6132,3675,,7.00,4.29,52550,105789
6133,3676,,7.00,4.29,52564,105816
6134,3677,,7.00,4.29,52574,105837
6135,3678,,7.00,4.29,52588,105864
6136,3679,,7.00,4.29,52602,105891
6137,3680,,7.00,4.29,52616,105918
6138,3681,,7.00,4.29,52630,105945
6139,3682,,7.00,4.29,52640,105966
6140,3683,,7.00,4.29,52654,105993
6141,3684,,7.00,4.29,52668,106020
6142,3685,,7.00,4.29,52682,106047
6143,3686,,7.00,4.29,52692,106068
6144,3687,,7.00,4.29,52706,106095
6145,3688,,7.00,4.29,52720,106122
6146,3689,,7.00,4.29,52734,106149
6147,3690,,7.00,4.29,52748,106176
6148,3691,,7.00,4.29,52758,106197
6149,3692,,7.00,4.29,52772,106224
6150,3693,,7.00,4.29,52786,106251
6151,3694,,7.00,4.29,52800,106278
6152,3695,,7.00,4.29,52810,106299
6153,3696,,7.00,4.29,52824,106326
6154,3697,,7.00,4.29,52838,106353
6155,3698,,7.00,4.29,52852,106380
6156,3699,,7.00,4.29,52866,106407
6157,3700,,7.00,4.29,52876,106428
6158,3701,,7.00,4.29,52890,106455
6159,3702,,7.00,4.29,52904,106482
6160,3703,,7.00,4.29,52918,106509
6161,3704,,7.00,4.29,52928,106530
6162,3705,,7.00,4.29,52942,106557
6163,3706,,7.00,4.29,52956,106584
6164,3707,,7.00,4.29,52970,106611
6165,3708,,7.00,4.29,52984,106638
6166,3709,,7.00,4.29,52994,106659
6167,3710,,7.00,4.29,53008,106686
6168,3711,,7.00,4.29,53022,106713
6169,3712,,7.00,4.29,53036,106740
6170,3713,,7.00,4.29,53046,106761
6171,3714,,7.00,4.29,53060,106788
6172,3715,,7.00,4.29,53074,106815
6173,3716,,7.00,4.29,53088,106842
6174,3717,,7.00,4.29,53102,106869
6175,3718,,7.00,4.29,53112,106890
6176,3719,,7.00,4.29,53126,106917
6177,3720,,7.00,4.29,53140,106944
6178,3721,,7.00,4.29,53154,106971
6179,3722,,7.00,4.29,53164,106992
6180,3723,,7.00,4.29,53178,107019
6181,3724,,7.00,4.29,53192,107046
6182,3725,,7.00,4.29,53206,107073
6183,3726,,7.00,4.29,53220,107100
6184,3727,,7.00,4.29,53230,107121
6185,3728,,7.00,4.29,53244,107148
6186,3729,,7.00,4.29,53258,107175
6187,3730,,7.00,4.29,53272,107202
6188,3731,,7.00,4.29,53282,107223
6189,3732,,7.00,4.29,53296,107250
6190,3733,,7.00,4.29,53310,107277
6191,3734,,7.00,4.29,53324,107304
6192,3735,,7.00,4.29,53338,107331
6193,3736,,7.00,4.29,53348,107352
6194,3737,,7.00,4.29,53362,107379
6195,3738,,7.00,4.29,53376,107406
6196,3739,,7.00,4.29,53390,107433
6197,3740,,7.00,4.29,53400,107454
6198,3741,,7.00,4.29,53414,107481
6199,3742,,7.00,4.29,53428,107508
6200,3743,,7.00,4.29,53442,107535
6201,3744,,7.00,4.29,53456,107562
6202,3745,,7.00,4.29,53466,107583
6203,3746,,7.00,4.29,53480,107610
6204,3747,,7.00,4.29,53494,107637
6205,3748,,7.00,4.29,53508,107664
6206,3749,,7.00,4.29,53518,107685
6207,3750,,7.00,4.29,53532,107712
6208,3751,,7.00,4.29,53546,107739
6209,3752,,7.00,4.29,53560,107766
6210,3753,,7.00,4.29,53574,107793
6211,3754,,7.00,4.29,53584,107814
6212,3755,,7.00,4.29,53598,107841
6213,3756,,7.00,4.29,53612,107868
6214,3757,,7.00,4.29,53626,107895
6215,3758,,7.00,4.29,53636,107916
6216,3759,,7.00,4.29,53650,107943
6217,3760,,7.00,4.29,53664,107970
6218,3761,,7.00,4.29,53678,107997
6219,3762,,7.00,4.29,53692,108024
6220,3763,,7.00,4.29,53702,108045
6221,3764,,7.00,4.29,53716,108072
6222,3765,,7.00,4.29,53730,108099
6223,3766,,7.00,4.29,53744,108126
6224,3767,,7.00,4.29,53754,108147
6225,3768,,7.00,4.29,53768,108174
6226,3769,,7.00,4.29,53782,108201
6227,3770,,7.00,4.29,53796,108228
6228,3771,,7.00,4.29,53810,108255
6229,3772,,7.00,4.29,53820,108276
6230,3773,,7.00,4.29,53834,108303
6231,3774,,7.00,4.29,53848,108330
6232,3775,,7.00,4.29,53862,108357
6233,3776,,7.00,4.29,53872,108378
6234,3777,,7.00,4.29,53886,108405
6235,3778,,7.00,4.29,53900,108432
6236,3779,,7.00,4.29,53914,108459
6237,3780,,7.00,4.29,53928,108486
6238,3781,,7.00,4.29,53938,108507
6239,3782,,7.00,4.29,53952,108534
6240,3783,,7.00,4.29,53966,108561
6241,3784,,7.00,4.29,53980,108588
6242,3785,,7.00,4.29,53990,108609
6243,3786,,7.00,4.29,54004,108636
6244,3787,,7.00,4.29,54018,108663
6245,3788,,7.00,4.29,54032,108690
6246,3789,,7.00,4.29,54046,108717
6247,3790,,7.00,4.29,54056,108738
6248,3791,,7.00,4.29,54070,108765
6249,3792,,7.00,4.29,54084,108792
6250,3793,,7.00,4.29,54098,108819
6251,3794,,7.00,4.29,54108,108840
6252,3795,,7.00,4.29,54122,108867
6253,3796,,7.00,4.29,54136,108894
6254,3797,,7.00,4.29,54150,108921
6255,3798,,7.00,4.29,54164,108948
6256,3799,,7.00,4.29,54174,108969
6257,3800,,7.00,4.29,54188,108996
6258,3801,,7.00,4.29,54202,109023
6259,3802,,7.00,4.29,54216,109050
6260,3803,,7.00,4.29,54226,109071
6261,3804,,7.00,4.29,54240,109098
6262,3805,,7.00,4.29,54254,109125
6263,3806,,7.00,4.29,54268,109152
6264,3807,,7.00,4.29,54282,109179
6265,3808,,7.00,4.29,54292,109200
6266,3809,,7.00,4.29,54306,109227
6267,3810,,7.00,4.29,54320,109254
6268,3811,,7.00,4.29,54334,109281
6269,3812,,7.00,4.29,54344,109302
6270,3813,,7.00,4.29,54358,109329
6271,3814,,7.00,4.29,54372,109356
6272,3815,,7.00,4.29,54386,109383
6273,3816,,7.00,4.29,54400,109410
6274,3817,,7.00,4.29,54410,109431
6275,3818,,7.00,4.29,54424,109458
6276,3819,,7.00,4.29,54438,109485
6277,3820,,7.00,4.29,54452,109512
6278,3821,,7.00,4.29,54462,109533
6279,3822,,7.00,4.29,54476,109560
6280,3823,,7.00,4.29,54490,109587
6281,3824,,7.00,4.29,54504,109614
6282,3825,,7.00,4.29,54518,109641
6283,3826,,7.00,4.29,54528,109662
6284,3827,,7.00,4.29,54542,109689
6285,3828,,7.00,4.29,54556,109716
6286,3829,,7.00,4.29,54570,109743
6287,3830,,7.00,4.29,54580,109764
6288,3831,,7.00,4.29,54594,109791
6289,3832,,7.00,4.29,54608,109818
6290,3833,,7.00,4.29,54622,109845
6291,3834,,7.00,4.29,54636,109872
6292,3835,,7.00,4.29,54646,109893
6293,3836,,7.00,4.29,54660,109920
6294,3837,,7.00,4.29,54674,109947
6295,3838,,7.00,4.29,54688,109974
6296,3839,,7.00,4.29,54698,109995
6297,3840,,7.00,4.29,54712,110022
6298,3841,,7.00,4.29,54726,110049
6299,3842,,7.00,4.29,54740,110076
6300,3843,,7.00,4.29,54754,110103
6301,3844,,7.00,4.29,54764,110124
6302,3845,,7.00,4.29,54778,110151
6303,3846,,7.00,4.29,54792,110178
6304,3847,,7.00,4.29,54806,110205
6305,3848,,7.00,4.29,54816,110226
6306,3849,,7.00,4.29,54830,110253
6307,3850,,7.00,4.29,54844,110280
6308,3851,,7.00,4.29,54858,110307
6309,3852,,7.00,4.29,54872,110334
6310,3853,,7.00,4.29,54882,110355
6311,3854,,7.00,4.29,54896,110382
6312,3855,,7.00,4.29,54910,110409
6313,3856,,7.00,4.29,54924,110436
6314,3857,,7.00,4.29,54934,110457
6315,3858,,7.00,4.29,54948,110484
6316,3859,,7.00,4.29,54962,110511
6317,3860,,7.00,4.29,54976,110538
6318,3861,,7.00,4.29,54990,110565
6319,3862,,7.00,4.29,55000,110586
6320,3863,6,7.00,4.29,55014,110613
6321,3864,6,7.00,4.29,55028,110640
6322,3865,6,7.00,4.29,55042,110667
6323,3866,6,7.00,4.29,55052,110688
6324,3867,6,7.00,4.29,55066,110715
6325,3868,6,7.00,4.29,55080,110742
6326,3869,6,7.00,4.29,55094,110769
6327,3870,6,7.00,4.29,55104,110790
6328,3871,6,7.00,4.29,55118,110817
6329,3872,6,7.00,4.29,55132,110844
6330,3873,6,7.00,4.29,55146,110871
6331,3874,6,7.00,4.29,55160,110898
6332,3875,6,7.00,4.29,55170,110919
6333,3876,6,7.00,4.29,55184,110946
6334,3877,6,7.00,4.29,55198,110973
6335,3878,6,7.00,4.29,55212,111000
6336,3879,6,7.00,4.29,55222,111021
6337,3880,6,7.00,4.29,55236,111048
6338,3881,6,7.00,4.29,55250,111075
6339,3882,6,7.00,4.29,55264,111102
6340,3883,6,7.00,4.29,55278,111129
6341,3884,6,7.00,4.29,55288,111150
6342,3885,6,7.00,4.29,55302,111177
6343,3886,6,7.00,4.29,55316,111204
6344,3887,6,7.00,4.29,55330,111231
6345,3888,6,7.00,4.29,55340,111252
6346,3889,6,7.00,4.29,55354,111279
6347,3890,6,7.00,4.29,55368,111306
6348,3891,6,7.00,4.29,55382,111333
6349,3892,6,7.00,4.29,55396,111360
6350,3893,6,7.00,4.29,55406,111381
6351,3894,6,7.00,4.29,55420,111408
6352,3895,6,7.00,4.29,55434,111435
6353,3896,6,7.00,4.29,55448,111462
6354,3897,6,7.00,4.29,55458,111483
6355,3898,6,7.00,4.29,55472,111510
6356,3899,6,7.00,4.29,55486,111537
6357,3900,6,7.00,4.29,55500,111564
6358,3901,6,7.00,4.29,55514,111591
6359,3902,6,7.00,4.29,55524,111612
6360,3903,6,7.00,4.29,55538,111639
6361,3904,6,7.00,4.29,55552,111666
6362,3905,6,7.00,4.29,55566,111693
6363,3906,6,7.00,4.29,55576,111714
6364,3907,6,7.00,4.29,55590,111741
6365,3908,6,7.00,4.29,55604,111768
6366,3909,6,7.00,4.29,55618,111795
6367,3910,6,7.00,4.29,55632,111822
6368,3911,6,7.00,4.29,55642,111843
6369,3912,6,7.00,4.29,55656,111870
6370,3913,6,7.00,4.29,55670,111897
6371,3914,6,7.00,4.29,55684,111924
6372,3915,6,7.00,4.29,55694,111945
6373,3916,6,7.00,4.29,55708,111972
6374,3917,6,7.00,4.29,55722,111999
6375,3918,6,7.00,4.29,55736,112026
6376,3919,6,7.00,4.29,55750,112053
6377,3920,6,7.00,4.29,55760,112074
6378,3921,6,7.00,4.29,55774,112101
6379,3922,6,7.00,4.29,55788,112128
6380,3923,6,7.00,4.29,55802,112155
6381,3924,6,7.00,4.29,55812,112176
6382,3925,6,7.00,4.29,55826,112203
6383,3926,6,7.00,4.29,55840,112230
6384,3927,6,7.00,4.29,55854,112257
6385,3928,6,7.00,4.29,55868,112284
6386,3929,6,7.00,4.29,55878,112305
6387,3930,6,7.00,4.29,55892,112332
6388,3931,6,7.00,4.29,55906,112359
6389,3932,6,7.00,4.29,55920,112386
6390,3933,6,7.00,4.29,55930,112407
6391,3934,6,7.00,4.29,55944,112434
6392,3935,6,7.00,4.29,55958,112461
6393,3936,6,7.00,4.29,55972,112488
6394,3937,6,7.00,4.29,55986,112515
6395,3938,6,7.00,4.29,55996,112536
6396,3939,6,7.00,4.29,56010,112563
6397,3940,6,7.00,4.29,56024,112590
6398,3941,6,7.00,4.29,56038,112617
6399,3942,6,7.00,4.29,56048,112638
6400,3943,6,7.00,4.29,56062,112665
6401,3944,6,7.00,4.29,56076,112692
6402,3945,6,7.00,4.29,56090,112719
6403,3946,6,7.00,4.29,56104,112746
6404,3947,6,7.00,4.29,56114,112767
6405,3948,6,7.00,4.29,56128,112794
6406,3949,6,7.00,4.29,56142,112821
6407,3950,6,7.00,4.29,56156,112848
6408,3951,6,7.00,4.29,56166,112869
6409,3952,6,7.00,4.29,56180,112896
6410,3953,6,7.00,4.29,56194,112923
6411,3954,6,7.00,4.29,56208,112950
6412,3955,6,7.00,4.29,56222,112977
6413,3956,6,7.00,4.29,56232,112998
6414,3957,6,7.00,4.29,56246,113025
6415,3958,6,7.00,4.29,56260,113052
6416,3959,6,7.00,4.29,56274,113079
6417,3960,6,7.00,4.29,56284,113100
6418,3961,6,7.00,4.29,56298,113127
6419,3962,6,7.00,4.29,56312,113154
6420,3963,6,7.00,4.29,56326,113181
6421,3964,6,7.00,4.29,56340,113208
6422,3965,6,7.00,4.29,56350,113229
6423,3966,6,7.00,4.29,56364,113256
6424,3967,6,7.00,4.29,56378,113283
6425,3968,6,7.00,4.29,56392,113310
6426,3969,6,7.00,4.29,56402,113331
6427,3970,6,7.00,4.29,56416,113358
6428,3971,6,7.00,4.29,56430,113385
6429,3972,6,7.00,4.29,56444,113412
6430,3973,6,7.00,4.29,56458,113439
6431,3974,6,7.00,4.29,56468,113460
6432,3975,6,7.00,4.29,56482,113487
6433,3976,6,7.00,4.29,56496,113514
6434,3977,6,7.00,4.29,56510,113541
6435,3978,6,7.00,4.29,56520,113562
6436,3979,6,7.00,4.29,56534,113589
6437,3980,6,7.00,4.29,56548,113616
6438,3981,6,7.00,4.29,56562,113643
6439,3982,6,7.00,4.29,56576,113670
6440,3983,6,7.00,4.29,56586,113691
6441,3984,6,7.00,4.29,56600,113718
6442,3985,6,7.00,4.29,56614,113745
6443,3986,6,7.00,4.29,56628,113772
6444,3987,6,7.00,4.29,56638,113793
6445,3988,6,7.00,4.29,56652,113820
6446,3989,6,7.00,4.29,56666,113847
6447,3990,6,7.00,4.29,56680,113874
6448,3991,6,7.00,4.29,56694,113901
6449,3992,6,7.00,4.29,56704,113922
6450,3993,6,7.00,4.29,56718,113949
6451,3994,6,7.00,4.29,56732,113976
6452,3995,6,7.00,4.29,56746,114003
6453,3996,6,7.00,4.29,56756,114024
6454,3997,6,7.00,4.29,56770,114051
6455,3998,6,7.00,4.29,56784,114078
6456,3999,6,7.00,4.29,56798,114105
6457,4000,6,7.00,4.29,56812,114132
6458,4001,6,7.00,4.29,56822,114153
6459,4002,6,7.00,4.29,56836,114180
6460,4003,6,7.00,4.29,56850,114207
6461,4004,6,7.00,4.29,56864,114234
6462,4005,6,7.00,4.29,56874,114255
6463,4006,6,7.00,4.29,56888,114282
6464,4007,6,7.00,4.29,56902,114309
6465,4008,6,7.00,4.29,56916,114336
6466,4009,6,7.00,4.29,56930,114363
6467,4010,6,7.00,4.29,56940,114384
6468,4011,6,7.00,4.29,56954,114411
6469,4012,6,7.00,4.29,56968,114438
6470,4013,6,7.00,4.29,56982,114465
6471,4014,6,7.00,4.29,56992,114486
6472,4015,6,7.00,4.29,57006,114513
6473,4016,6,7.00,4.29,57020,114540
6474,4017,6,7.00,4.29,57034,114567
6475,4018,6,7.00,4.29,57048,114594
6476,4019,6,7.00,4.29,57058,114615
6477,4020,6,7.00,4.29,57072,114642
6478,4021,6,7.00,4.29,57086,114669
6479,4022,6,7.00,4.29,57100,114696
6480,4023,6,7.00,4.29,57110,114717
6481,4024,6,7.00,4.29,57124,114744
6482,4025,6,7.00,4.29,57138,114771
6483,4026,6,7.00,4.29,57152,114798
6484,4027,6,7.00,4.29,57166,114825
6485,4028,6,7.00,4.29,57176,114846
6486,4029,6,7.00,4.29,57190,114873
6487,4030,6,7.00,4.29,57204,114900
6488,4031,6,7.00,4.29,57218,114927
6489,4032,6,7.00,4.29,57228,114948
6490,4033,6,7.00,4.29,57242,114975
6491,4034,6,7.00,4.29,57256,115002
6492,4035,6,7.00,4.29,57270,115029
6493,4036,6,7.00,4.29,57284,115056
6494,4037,6,7.00,4.29,57294,115077
6495,4038,6,7.00,4.29,57308,115104
6496,4039,6,7.00,4.29,57322,115131
6497,4040,6,7.00,4.29,57336,115158
6498,4041,,6.80,4.41,37243,117837
6499,4042,,6.75,4.44,37318,116061
6500,4043,,6.75,4.44,37328,116062
6501,4044,,6.75,4.44,37335,116083
6502,4045,,6.75,4.44,37344,116108
6503,4046,,6.75,4.44,37352,116132
6504,4047,,6.75,4.44,37361,116157
6505,4048,,6.75,4.44,37368,116178
6506,4049,,6.75,4.44,37377,116203
